symbol,CVSAId,category,market,currency,settlPeriod,lotSize,minimumSize,block,isin,instrumentStatus,issuer,securityDescription,tickPriceId
BDCKY,58986,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1000000.00000,1,AR0493622127,0,2619-BANCO DE CREDITO Y S,ON BACS CL.19 14/11/26 $,Tick_Bonos
MGCRO,84856,05-OBLI. NEGOCIABLES,CT,ARS,0002,1000.0000000,10000.00000,0,USP7464EAY25,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA S.A. CL. XXVI,Tick_Bonos
MGCRX,84856,05-OBLI. NEGOCIABLES,CT,ARS,0002,1000.0000000,10000.00000,1,USP7464EAY25,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA S.A. CL. XXVI,Tick_Bonos
MGCRD,84856,05-OBLI. NEGOCIABLES,CT,USD,0002,1000.0000000,10000.00000,0,USP7464EAY25,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA S.A. CL. XXVI,Tick_Bonos
MGCRY,84856,05-OBLI. NEGOCIABLES,CT,USD,0002,1000.0000000,10000.00000,1,USP7464EAY25,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA S.A. CL. XXVI,Tick_Bonos
MGCRC,84856,05-OBLI. NEGOCIABLES,CT,EXT,0002,1000.0000000,10000.00000,0,USP7464EAY25,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA S.A. CL. XXVI,Tick_Bonos
MGCRZ,84856,05-OBLI. NEGOCIABLES,CT,EXT,0002,1000.0000000,10000.00000,1,USP7464EAY25,0,0103-PAMPA ENERGIA S.A.,ON PAMPA ENERGIA S.A. CL. XXVI,Tick_Bonos
DN17X,84861,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,100.00000,1,USP3710FAY09,0,0556-EDENOR S.A.,ON EDENOR S. A. CL VII (AD.) V,Tick_Bonos
DN17Y,84861,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,100.00000,1,USP3710FAY09,0,0556-EDENOR S.A.,ON EDENOR S. A. CL VII (AD.) V,Tick_Bonos
DN17Z,84861,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,100.00000,1,USP3710FAY09,0,0556-EDENOR S.A.,ON EDENOR S. A. CL VII (AD.) V,Tick_Bonos
BF38O,58987,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1000000.00000,0,AR0821226211,0,0108-BBVA BANCO FRANCES S,ON BBVA CL.38 20/11/26 $,Tick_Bonos
BF38X,58987,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1000000.00000,1,AR0821226211,0,0108-BBVA BANCO FRANCES S,ON BBVA CL.38 20/11/26 $,Tick_Bonos
BF38D,58987,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1000000.00000,0,AR0821226211,0,0108-BBVA BANCO FRANCES S,ON BBVA CL.38 20/11/26 $,Tick_Bonos
BF38Y,58987,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1000000.00000,1,AR0821226211,0,0108-BBVA BANCO FRANCES S,ON BBVA CL.38 20/11/26 $,Tick_Bonos
BF38C,58987,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1000000.00000,0,AR0821226211,0,0108-BBVA BANCO FRANCES S,ON BBVA CL.38 20/11/26 $,Tick_Bonos
VSCWD,58930,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,AR0652555118,0,5886-VISTA OIL & GAS ARG,ON VISTA ENERGY ARGENTINA CL.3,Tick_Bonos
VSCWY,58930,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,AR0652555118,0,5886-VISTA OIL & GAS ARG,ON VISTA ENERGY ARGENTINA CL.3,Tick_Bonos
VSCWX,58930,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,1,AR0652555118,0,5886-VISTA OIL & GAS ARG,ON VISTA ENERGY ARGENTINA CL.3,Tick_Bonos
VSCWX,58930,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,AR0652555118,0,5886-VISTA OIL & GAS ARG,ON VISTA ENERGY ARGENTINA CL.3,Tick_Bonos
TYCZX,58284,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1000000.00000,1,AR0282999389,0,3714-TOYOTA COMPANIA FINA,ON TOYOTA CIA.FIN. 33 V.06/06/,Tick_Bonos
YMCJD,95611,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,0,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJD,95611,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJO,95611,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,0,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJO,95611,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,0,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJX,95611,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,1,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJX,95611,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJY,95611,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,1,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJY,95611,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
RC2CD,58915,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,AR0004792187,0,4030-ARCOR SAIC,ON ARCOR CL.2 06/10/26 USD,Tick_Bonos
RC2CX,58915,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,AR0004792187,0,4030-ARCOR SAIC,ON ARCOR CL.2 06/10/26 USD,Tick_Bonos
RC2CZ,58915,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,1,AR0004792187,0,4030-ARCOR SAIC,ON ARCOR CL.2 06/10/26 USD,Tick_Bonos
RC2CY,58915,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,AR0004792187,0,4030-ARCOR SAIC,ON ARCOR CL.2 06/10/26 USD,Tick_Bonos
WBS2O,58916,05-OBLI. NEGOCIABLES,CT,ARS,0002,1000.0000000,1000.00000,0,AR0605909594,0,0634-BANCO MARIVA S.A.,ON BANCO MARIVA S.2 01/04/26 U,Tick_Bonos
WBS2D,58916,05-OBLI. NEGOCIABLES,CT,USD,0002,1000.0000000,1000.00000,0,AR0605909594,0,0634-BANCO MARIVA S.A.,ON BANCO MARIVA S.2 01/04/26 U,Tick_Bonos
WBS2C,58916,05-OBLI. NEGOCIABLES,CT,EXT,0002,1000.0000000,1000.00000,0,AR0605909594,0,0634-BANCO MARIVA S.A.,ON BANCO MARIVA S.2 01/04/26 U,Tick_Bonos
TTCBO,58935,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,0,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBD,58935,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,0,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
YMCJZ,95611,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,1,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCJZ,95611,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,1,USP989MJBT72,0,0401-YPF S.A.,"ON YPF S.A. REGS 1,5% V.30/09/",Tick_Bonos
YMCIO,95612,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,0,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIC,95612,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,0,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIC,95612,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,0,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCID,95612,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,0,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCID,95612,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIO,95612,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,0,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
RC2CC,58915,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,0,AR0004792187,0,4030-ARCOR SAIC,ON ARCOR CL.2 06/10/26 USD,Tick_Bonos
YM41O,58919,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,0,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
TTCBC,58935,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,0,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBZ,58935,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,1,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBY,58935,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,1,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBX,58935,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,1,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
YMCIX,95612,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,1,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIX,95612,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIY,95612,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,1,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIY,95612,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIZ,95612,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,1,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
YMCIZ,95612,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,1,USP989MJBS99,0,0401-YPF S.A.,"ON YPF S.A. REGS 2,5% V.30/06/",Tick_Bonos
OTS5O,58956,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,0,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5X,58956,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,1,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5D,58956,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,0,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5Y,58956,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,1,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5C,58956,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,0,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5Z,58956,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,1,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
YM41X,58919,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,1,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41D,58919,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,0,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41Y,58919,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,1,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41C,58919,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,0,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41Z,58919,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,1,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41C,58919,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,0,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41Z,58919,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,1,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41O,58919,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,0,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41D,58919,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
TTCBC,58935,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,0,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBO,58935,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,0,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBD,58935,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBX,58935,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
OTS5C,58956,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,0,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5Z,58956,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,1,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5O,58956,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,0,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5D,58956,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5X,58956,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
OTS5Y,58956,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,AR0034370418,0,7413-OILTANKING S.A.,ON OTAMERICA EBYTEM S.5 23/10/,Tick_Bonos
MGC3X,80561,05-OBLI. NEGOCIABLES,CT,ARS,0002,1000.0000000,150000.00000,1,USP7464EAB22,2,0103-PAMPA ENERGIA S.A.,"ON PAMPA ENERGIA REGS 9,125% V",Tick_Bonos
YM41X,58919,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
YM41Y,58919,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,AR0675705039,0,0401-YPF S.A.,ON YPF CL.41 08/01/27 USD,Tick_Bonos
WBS2C,58916,05-OBLI. NEGOCIABLES,CT,EXT,0001,1000.0000000,1000.00000,0,AR0605909594,0,0634-BANCO MARIVA S.A.,ON BANCO MARIVA S.2 01/04/26 U,Tick_Bonos
WBS2O,58916,05-OBLI. NEGOCIABLES,CT,ARS,0001,1000.0000000,1000.00000,0,AR0605909594,0,0634-BANCO MARIVA S.A.,ON BANCO MARIVA S.2 01/04/26 U,Tick_Bonos
WBS2D,58916,05-OBLI. NEGOCIABLES,CT,USD,0001,1000.0000000,1000.00000,0,AR0605909594,0,0634-BANCO MARIVA S.A.,ON BANCO MARIVA S.2 01/04/26 U,Tick_Bonos
TTCBY,58935,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
TTCBZ,58935,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,1,AR0152326457,0,0408-TECPETROL S.A.,ON TECPETROL CL.11 16/10/27 US,Tick_Bonos
MGC3X,80561,05-OBLI. NEGOCIABLES,CT,ARS,0001,1000.0000000,150000.00000,1,USP7464EAB22,2,0103-PAMPA ENERGIA S.A.,"ON PAMPA ENERGIA REGS 9,125% V",Tick_Bonos
MGC3Y,80561,05-OBLI. NEGOCIABLES,CT,USD,0002,1000.0000000,150000.00000,1,USP7464EAB22,2,0103-PAMPA ENERGIA S.A.,"ON PAMPA ENERGIA REGS 9,125% V",Tick_Bonos
MGC3Y,80561,05-OBLI. NEGOCIABLES,CT,USD,0001,1000.0000000,150000.00000,1,USP7464EAB22,2,0103-PAMPA ENERGIA S.A.,"ON PAMPA ENERGIA REGS 9,125% V",Tick_Bonos
MGC3Z,80561,05-OBLI. NEGOCIABLES,CT,EXT,0002,1000.0000000,150000.00000,1,USP7464EAB22,2,0103-PAMPA ENERGIA S.A.,"ON PAMPA ENERGIA REGS 9,125% V",Tick_Bonos
MGC3Z,80561,05-OBLI. NEGOCIABLES,CT,EXT,0001,1000.0000000,150000.00000,1,USP7464EAB22,2,0103-PAMPA ENERGIA S.A.,"ON PAMPA ENERGIA REGS 9,125% V",Tick_Bonos
PNDCO,95806,05-OBLI. NEGOCIABLES,CT,ARS,0002,1000.0000000,1000.00000,0,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCO,95806,05-OBLI. NEGOCIABLES,CT,ARS,0001,1000.0000000,1000.00000,0,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCD,95806,05-OBLI. NEGOCIABLES,CT,USD,0002,1000.0000000,1000.00000,0,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCD,95806,05-OBLI. NEGOCIABLES,CT,USD,0001,1000.0000000,1000.00000,0,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCC,95806,05-OBLI. NEGOCIABLES,CT,EXT,0002,1000.0000000,1000.00000,0,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCC,95806,05-OBLI. NEGOCIABLES,CT,EXT,0001,1000.0000000,1000.00000,0,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCX,95806,05-OBLI. NEGOCIABLES,CT,ARS,0002,1000.0000000,1000.00000,1,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCX,95806,05-OBLI. NEGOCIABLES,CT,ARS,0001,1000.0000000,1000.00000,1,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCY,95806,05-OBLI. NEGOCIABLES,CT,USD,0002,1000.0000000,1000.00000,1,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCY,95806,05-OBLI. NEGOCIABLES,CT,USD,0001,1000.0000000,1000.00000,1,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCZ,95806,05-OBLI. NEGOCIABLES,CT,EXT,0002,1000.0000000,1000.00000,1,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
PNDCZ,95806,05-OBLI. NEGOCIABLES,CT,EXT,0001,1000.0000000,1000.00000,1,USE7S78BAB82,0,4601-AXION ENERGY ARGENTI,"ON PAE CL.12 REGS 9,125% V.30/",Tick_Bonos
VSCVX,84434,05-OBLI. NEGOCIABLES,CT,ARS,0001,1000.0000000,1000.00000,1,USP9659RAB44,0,5886-VISTA OIL Y GAS ARG,VISTA ENERGY A REGS 8.5% 10/06,Tick_Bonos
PN42O,58940,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,0,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42X,58940,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,1.00000,1,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42D,58940,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,0,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42Y,58940,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,1,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42C,58940,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,0,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42Z,58940,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,1,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42C,58940,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,0,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
TLC1D,80567,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,1.00000,0,USP9028NAV30,0,0365-TELECOM ARGENTINA S.,ON TELECOM ARGENTINA 8% V.18/0,Tick_Bonos
VBC1C,58530,05-OBLI. NEGOCIABLES,CT,EXT,0001,1000.0000000,1000.00000,0,AR0935778958,0,0470-BANCO DE VALORES S.A,ON BANCO DE VALORES CL.1 V.11/,Tick_Bonos
AER1X,94811,05-OBLI. NEGOCIABLES,CT,ARS,0002,1.0000000,130000.00000,1,USP0092MAF07,0,3913-AEROPUERTOS ARGENTIN,ON AEROP. ARG. 2000 SA 6.875 %,Tick_Bonos
AER1X,94811,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,130000.00000,1,USP0092MAF07,0,3913-AEROPUERTOS ARGENTIN,ON AEROP. ARG. 2000 SA 6.875 %,Tick_Bonos
AER1Y,94811,05-OBLI. NEGOCIABLES,CT,USD,0002,1.0000000,130000.00000,1,USP0092MAF07,0,3913-AEROPUERTOS ARGENTIN,ON AEROP. ARG. 2000 SA 6.875 %,Tick_Bonos
AER1Y,94811,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,130000.00000,1,USP0092MAF07,0,3913-AEROPUERTOS ARGENTIN,ON AEROP. ARG. 2000 SA 6.875 %,Tick_Bonos
AER1Z,94811,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,130000.00000,1,USP0092MAF07,0,3913-AEROPUERTOS ARGENTIN,ON AEROP. ARG. 2000 SA 6.875 %,Tick_Bonos
AER1Z,94811,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,130000.00000,1,USP0092MAF07,0,3913-AEROPUERTOS ARGENTIN,ON AEROP. ARG. 2000 SA 6.875 %,Tick_Bonos
MTCGC,81894,05-OBLI. NEGOCIABLES,CT,EXT,0002,1.0000000,1.00000,0,USP6460MAK01,0,0567-MASTELLONE HERMANOS,"ON MASTELLONE HNOS REGS 10,95%",Tick_Bonos
JNC6D,58908,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,AR0959790582,0,4043-INVERSORA JURAMENTO,ON INVERSORA JURAMENTO CL.6 03,Tick_Bonos
PN42Z,58940,05-OBLI. NEGOCIABLES,CT,EXT,0001,1.0000000,1.00000,1,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42O,58940,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,0,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42D,58940,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,0,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42X,58940,05-OBLI. NEGOCIABLES,CT,ARS,0001,1.0000000,1.00000,1,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
PN42Y,58940,05-OBLI. NEGOCIABLES,CT,USD,0001,1.0000000,1.00000,1,AR0081130814,0,1927-PANAMERICAN ENERGY L,ON PAN AMERICAN ENERGY CL.42 1,Tick_Bonos
GMCGO,55488,05-OBLI. NEGOCIABLES,CT,ARS,0002,250.0000000,250.00000,0,ARGEME5600F4,0,4401-GENERACION MEDITERRA,ON GENER.MED CL.15 UVA V.28/07,Tick_Bonos
